---- Page: "Transient"
---- Graph: "Transient"
---- Left Axis: LINEAR "Voltage (V)"
---- Bottom Axis: LINEAR "Time (s)"
---- Trace: 1 LEFT BOTTOM "V(4)"
0.000000000000e+00	0.000000000000e+00
1.562500000000e-08	1.963494146845e-05
3.125000000000e-08	3.926980723806e-05
6.250000000000e-08	7.853900888711e-05
1.250000000000e-07	1.570731731182e-04
2.500000000000e-07	3.141075907813e-04
5.000000000000e-07	6.279051952931e-04
1.000000000000e-06	1.253332335643e-03
2.000000000000e-06	2.486898871649e-03
3.562500000000e-06	4.328725815204e-03
5.125000000000e-06	6.004202253259e-03
6.687500000000e-06	7.448940565916e-03
8.250000000000e-06	8.607420270039e-03
9.812500000000e-06	9.435121640282e-03
1.137500000000e-05	9.900236577166e-03
1.293750000000e-05	9.984890974505e-03
1.450000000000e-05	9.685831611286e-03
1.606250000000e-05	9.014551171122e-03
1.762500000000e-05	7.996846584871e-03
1.918750000000e-05	6.671827669046e-03
2.075000000000e-05	5.090414157504e-03
2.231250000000e-05	3.313378884626e-03
2.387500000000e-05	1.409012319376e-03
2.543750000000e-05	-5.495017991245e-04
2.700000000000e-05	-2.486898871649e-03
2.856250000000e-05	-4.328725815204e-03
3.012500000000e-05	-6.004202253259e-03
3.168750000000e-05	-7.448940565916e-03
3.325000000000e-05	-8.607420270039e-03
3.481250000000e-05	-9.435121640282e-03
3.637500000000e-05	-9.900236577166e-03
3.793750000000e-05	-9.984890974505e-03
3.950000000000e-05	-9.685831611286e-03
4.106250000000e-05	-9.014551171122e-03
4.262500000000e-05	-7.996846584871e-03
4.418750000000e-05	-6.671827669046e-03
4.575000000000e-05	-5.090414157504e-03
4.731250000000e-05	-3.313378884626e-03
4.887500000000e-05	-1.409012319376e-03
5.043750000000e-05	5.495017991244e-04
5.200000000000e-05	2.486898871649e-03
5.356250000000e-05	4.328725815204e-03
5.512500000000e-05	6.004202253259e-03
5.668750000000e-05	7.448940565916e-03
5.825000000000e-05	8.607420270039e-03
5.981250000000e-05	9.435121640282e-03
6.137500000000e-05	9.900236577166e-03
6.293750000000e-05	9.984890974505e-03
6.450000000000e-05	9.685831611286e-03
6.606250000000e-05	9.014551171122e-03
6.762500000000e-05	7.996846584871e-03
6.918750000000e-05	6.671827669046e-03
7.075000000000e-05	5.090414157504e-03
7.231250000000e-05	3.313378884626e-03
7.387500000000e-05	1.409012319376e-03
7.543750000000e-05	-5.495017991245e-04
7.700000000000e-05	-2.486898871649e-03
7.856250000000e-05	-4.328725815204e-03
8.012500000000e-05	-6.004202253259e-03
8.168750000000e-05	-7.448940565916e-03
8.325000000000e-05	-8.607420270039e-03
8.481250000000e-05	-9.435121640282e-03
8.637500000000e-05	-9.900236577166e-03
8.793750000000e-05	-9.984890974505e-03
8.950000000000e-05	-9.685831611286e-03
9.106250000000e-05	-9.014551171122e-03
9.262500000000e-05	-7.996846584871e-03
9.418750000000e-05	-6.671827669046e-03
9.575000000000e-05	-5.090414157504e-03
9.731250000000e-05	-3.313378884626e-03
9.887500000000e-05	-1.409012319376e-03
1.004375000000e-04	5.495017991245e-04
1.020000000000e-04	2.486898871649e-03
