---- Page: "Transient"
---- Graph: "Transient"
---- Left Axis: LINEAR "Voltage (V)"
---- Bottom Axis: LINEAR "Time (s)"
---- Trace: 1 LEFT BOTTOM "V(4)"
0.000000000000e+00	0.000000000000e+00
1.562500000000e-08	3.926988293690e-06
3.125000000000e-08	7.853961447612e-06
6.250000000000e-08	1.570780177742e-05
1.250000000000e-07	3.141463462364e-05
2.500000000000e-07	6.282151815626e-05
5.000000000000e-07	1.255810390586e-04
1.000000000000e-06	2.506664671286e-04
2.000000000000e-06	4.973797743297e-04
3.562500000000e-06	8.657451630408e-04
5.125000000000e-06	1.200840450652e-03
6.687500000000e-06	1.489788113183e-03
8.250000000000e-06	1.721484054008e-03
9.812500000000e-06	1.887024328056e-03
1.137500000000e-05	1.980047315433e-03
1.293750000000e-05	1.996978194901e-03
1.450000000000e-05	1.937166322257e-03
1.606250000000e-05	1.802910234224e-03
1.762500000000e-05	1.599369316974e-03
1.918750000000e-05	1.334365533809e-03
2.075000000000e-05	1.018082831501e-03
2.231250000000e-05	6.626757769251e-04
2.387500000000e-05	2.818024638752e-04
2.543750000000e-05	-1.099003598249e-04
2.700000000000e-05	-4.973797743297e-04
2.856250000000e-05	-8.657451630408e-04
3.012500000000e-05	-1.200840450652e-03
3.168750000000e-05	-1.489788113183e-03
3.325000000000e-05	-1.721484054008e-03
3.481250000000e-05	-1.887024328056e-03
3.637500000000e-05	-1.980047315433e-03
3.793750000000e-05	-1.996978194901e-03
3.950000000000e-05	-1.937166322257e-03
4.106250000000e-05	-1.802910234224e-03
4.262500000000e-05	-1.599369316974e-03
4.418750000000e-05	-1.334365533809e-03
4.575000000000e-05	-1.018082831501e-03
4.731250000000e-05	-6.626757769251e-04
4.887500000000e-05	-2.818024638752e-04
5.043750000000e-05	1.099003598249e-04
5.200000000000e-05	4.973797743297e-04
5.356250000000e-05	8.657451630408e-04
5.512500000000e-05	1.200840450652e-03
5.668750000000e-05	1.489788113183e-03
5.825000000000e-05	1.721484054008e-03
5.981250000000e-05	1.887024328056e-03
6.137500000000e-05	1.980047315433e-03
6.293750000000e-05	1.996978194901e-03
6.450000000000e-05	1.937166322257e-03
6.606250000000e-05	1.802910234224e-03
6.762500000000e-05	1.599369316974e-03
6.918750000000e-05	1.334365533809e-03
7.075000000000e-05	1.018082831501e-03
7.231250000000e-05	6.626757769251e-04
7.387500000000e-05	2.818024638752e-04
7.543750000000e-05	-1.099003598249e-04
7.700000000000e-05	-4.973797743297e-04
7.856250000000e-05	-8.657451630408e-04
8.012500000000e-05	-1.200840450652e-03
8.168750000000e-05	-1.489788113183e-03
8.325000000000e-05	-1.721484054008e-03
8.481250000000e-05	-1.887024328056e-03
8.637500000000e-05	-1.980047315433e-03
8.793750000000e-05	-1.996978194901e-03
8.950000000000e-05	-1.937166322257e-03
9.106250000000e-05	-1.802910234224e-03
9.262500000000e-05	-1.599369316974e-03
9.418750000000e-05	-1.334365533809e-03
9.575000000000e-05	-1.018082831501e-03
9.731250000000e-05	-6.626757769251e-04
9.887500000000e-05	-2.818024638752e-04
1.004375000000e-04	1.099003598249e-04
1.020000000000e-04	4.973797743297e-04
1.035625000000e-04	8.657451630408e-04
1.051250000000e-04	1.200840450652e-03
1.066875000000e-04	1.489788113183e-03
1.082500000000e-04	1.721484054008e-03
1.098125000000e-04	1.887024328056e-03
1.113750000000e-04	1.980047315433e-03
1.129375000000e-04	1.996978194901e-03
1.145000000000e-04	1.937166322257e-03
1.160625000000e-04	1.802910234224e-03
1.176250000000e-04	1.599369316974e-03
1.191875000000e-04	1.334365533809e-03
1.207500000000e-04	1.018082831501e-03
1.223125000000e-04	6.626757769251e-04
1.238750000000e-04	2.818024638751e-04
1.254375000000e-04	-1.099003598249e-04
