---- Page: "Transient"
---- Graph: "Transient"
---- Left Axis: LINEAR "Voltage (V)"
---- Bottom Axis: LINEAR "Time (s)"
---- Trace: 1 LEFT BOTTOM "V(6)"
0.000000000000e+00	0.000000000000e+00
1.562500000000e-08	-9.658483430535e-04
3.125000000000e-08	-2.698082019178e-03
6.250000000000e-08	-7.287945504288e-03
1.250000000000e-07	-2.036146656117e-02
2.500000000000e-07	-5.060847645043e-02
5.000000000000e-07	-1.130278341126e-01
1.000000000000e-06	-2.411019536204e-01
2.000000000000e-06	-5.098597023110e-01
3.562500000000e-06	-9.528145019961e-01
5.125000000000e-06	-1.402221456958e+00
6.687500000000e-06	-1.827081809874e+00
8.250000000000e-06	-2.191524258469e+00
9.812500000000e-06	-2.461086540651e+00
1.137500000000e-05	-2.608553847922e+00
1.293750000000e-05	-2.617445561925e+00
1.450000000000e-05	-2.486751524797e+00
1.606250000000e-05	-2.230167365678e+00
1.762500000000e-05	-1.874572958203e+00
1.918750000000e-05	-1.454112051886e+00
2.075000000000e-05	-1.004808329866e+00
2.231250000000e-05	-5.587239070361e-01
2.387500000000e-05	-1.407814682406e-01
2.543750000000e-05	2.323443031232e-01
2.700000000000e-05	5.523625669698e-01
2.856250000000e-05	8.171245902192e-01
3.012500000000e-05	1.028431640822e+00
3.168750000000e-05	1.190419399105e+00
3.325000000000e-05	1.307723129024e+00
3.481250000000e-05	1.384667383963e+00
3.637500000000e-05	1.423969926730e+00
3.793750000000e-05	1.428213005738e+00
3.950000000000e-05	1.397227606790e+00
4.106250000000e-05	1.329528090360e+00
4.262500000000e-05	1.222239459456e+00
4.418750000000e-05	1.071228204523e+00
4.575000000000e-05	8.718783037007e-01
4.731250000000e-05	6.199281160372e-01
4.887500000000e-05	3.131346498841e-01
5.043750000000e-05	-4.694562553659e-02
5.200000000000e-05	-4.526774159486e-01
5.356250000000e-05	-8.886700878782e-01
5.512500000000e-05	-1.331159451835e+00
5.668750000000e-05	-1.749923767600e+00
5.825000000000e-05	-2.109303362277e+00
5.981250000000e-05	-2.375572321469e+00
6.137500000000e-05	-2.521565667956e+00
6.293750000000e-05	-2.531183485836e+00
6.450000000000e-05	-2.403207116730e+00
6.606250000000e-05	-2.151247564208e+00
6.762500000000e-05	-1.801654366437e+00
6.918750000000e-05	-1.388142313064e+00
7.075000000000e-05	-9.461276217102e-01
7.231250000000e-05	-5.072521171280e-01
7.387500000000e-05	-9.613193537205e-02
7.543750000000e-05	2.710850368051e-01
7.700000000000e-05	5.859766808961e-01
7.856250000000e-05	8.464506469860e-01
8.012500000000e-05	1.054359089193e+00
8.168750000000e-05	1.213704898785e+00
8.325000000000e-05	1.329106554427e+00
8.481250000000e-05	1.404767363968e+00
8.637500000000e-05	1.443403910234e+00
8.793750000000e-05	1.447511469717e+00
8.950000000000e-05	1.416956412233e+00
9.106250000000e-05	1.350229689077e+00
9.262500000000e-05	1.244524142300e+00
9.418750000000e-05	1.095717852811e+00
9.575000000000e-05	8.992749083041e-01
9.731250000000e-05	6.509324884523e-01
9.887500000000e-05	3.484726656065e-01
1.004375000000e-04	-6.651992013500e-03
1.020000000000e-04	-4.069359622871e-01
1.035625000000e-04	-8.372811751954e-01
1.051250000000e-04	-1.274243593566e+00
1.066875000000e-04	-1.688030362271e+00
1.082500000000e-04	-2.043373521107e+00
1.098125000000e-04	-2.306927139290e+00
1.113750000000e-04	-2.451755668798e+00
1.129375000000e-04	-2.461909279221e+00
1.145000000000e-04	-2.336129923693e+00
1.160625000000e-04	-2.087855522562e+00
1.176250000000e-04	-1.743092137387e+00
1.191875000000e-04	-1.335145103529e+00
1.207500000000e-04	-8.989933082177e-01
1.223125000000e-04	-4.659000194432e-01
1.238750000000e-04	-6.017893119038e-02
1.254375000000e-04	3.022169130651e-01
1.270000000000e-04	6.129716034437e-01
1.285625000000e-04	8.700168798531e-01
1.301250000000e-04	1.075182405661e+00
1.316875000000e-04	1.232417823147e+00
1.332500000000e-04	1.346282184422e+00
1.348125000000e-04	1.420921742605e+00
1.363750000000e-04	1.459426957921e+00
1.379375000000e-04	1.463046729952e+00
1.395000000000e-04	1.432784745778e+00
1.410625000000e-04	1.366893640108e+00
1.426250000000e-04	1.262412983189e+00
1.441875000000e-04	1.115431333378e+00
1.457500000000e-04	9.212820817607e-01
1.473125000000e-04	6.758943340915e-01
1.488750000000e-04	3.768813535198e-01
1.504375000000e-04	2.580068054466e-02
1.520000000000e-04	-3.701309357546e-01
1.535625000000e-04	-7.958682169136e-01
1.551250000000e-04	-1.228403366351e+00
1.566875000000e-04	-1.638120056872e+00
1.582500000000e-04	-1.990224076551e+00
1.598125000000e-04	-2.251540303133e+00
1.613750000000e-04	-2.395440893163e+00
1.629375000000e-04	-2.405995660166e+00
1.645000000000e-04	-2.281999343196e+00
1.660625000000e-04	-2.036680043336e+00
1.676250000000e-04	-1.695822454375e+00
1.691875000000e-04	-1.292356438087e+00
1.707500000000e-04	-8.609436689737e-01
1.723125000000e-04	-4.325119870477e-01
1.738750000000e-04	-3.115452682738e-02
1.754375000000e-04	3.273533639335e-01
1.770000000000e-04	6.347645894004e-01
1.785625000000e-04	8.890451647577e-01
1.801250000000e-04	1.091993630156e+00
1.816875000000e-04	1.247528212949e+00
1.832500000000e-04	1.360149471755e+00
1.848125000000e-04	1.433967298935e+00
1.863750000000e-04	1.472029118496e+00
1.879375000000e-04	1.475575052322e+00
1.895000000000e-04	1.445587406542e+00
1.910625000000e-04	1.380337593884e+00
1.926250000000e-04	1.276881838285e+00
1.941875000000e-04	1.131343499134e+00
1.957500000000e-04	9.390830000671e-01
1.973125000000e-04	6.960547299354e-01
1.988750000000e-04	3.998651012089e-01
2.004375000000e-04	5.202907950273e-02
2.020000000000e-04	-3.403427760503e-01
2.035625000000e-04	-7.623729115645e-01
2.051250000000e-04	-1.191283586276e+00
2.066875000000e-04	-1.597719858200e+00
2.082500000000e-04	-1.947164174149e+00
2.098125000000e-04	-2.206677576793e+00
2.113750000000e-04	-2.349799388274e+00
2.129375000000e-04	-2.360687292441e+00
2.145000000000e-04	-2.238119316860e+00
2.160625000000e-04	-1.995201221221e+00
2.176250000000e-04	-1.657499601645e+00
2.191875000000e-04	-1.257670535168e+00
2.207500000000e-04	-8.300940793316e-01
2.223125000000e-04	-4.054450136837e-01
2.238750000000e-04	-7.622085107148e-03
2.254375000000e-04	3.477313547327e-01
2.270000000000e-04	6.524340518732e-01
2.285625000000e-04	9.044716976382e-01
2.301250000000e-04	1.105624302833e+00
2.316875000000e-04	1.259779033180e+00
2.332500000000e-04	1.371393784513e+00
2.348125000000e-04	1.444544844725e+00
2.363750000000e-04	1.482248444735e+00
2.379375000000e-04	1.485734280848e+00
2.395000000000e-04	1.455970557667e+00
2.410625000000e-04	1.391240931613e+00
2.426250000000e-04	1.288618231706e+00
2.441875000000e-04	1.144251320082e+00
2.457500000000e-04	9.535256381166e-01
2.473125000000e-04	7.124135293795e-01
